Useless,Price
37226,381700
37227,460000
37228,510000
37229,225000
37230,1187500
37231,267000
37232,760000
37233,500000
37234,650000
37235,370000
37236,260000
37237,505000
37238,395000
37239,1200000
37240,155000
37241,160000
37242,377500
37243,90000
37244,385000
37245,117000
37246,400000
37247,385000
37248,295000
37249,183000
37250,581500
37251,297000
37252,405000
37253,331000
37254,335000
37255,240000
37256,162000
37257,335000
37258,324900
37259,196000
37260,350000
37261,170000
37262,395000
37263,324900
37264,404900
37265,569000
37266,960000
37267,608000
37268,140000
37269,560000
37270,412500
37271,1800000
37272,320000
37273,200000
37274,189900
37275,1185000
37276,510000
37277,640000
37278,1200000
37279,550000
37280,1092500
37281,560000
37282,1435000
37283,379900
37284,37000
37285,398000
37286,445000
37287,158000
37288,185000
37289,247500
37290,300000
37291,285000
37292,345000
37293,387000
37294,179000
37295,905000
37296,436500
37297,22900
37298,46650
37299,415000
37300,255000
37301,499900
37302,280000
37303,472000
37304,289900
37305,310000
37306,210000
37307,810000
37308,720000
37309,540000
37310,315000
37311,245000
37312,595000
37313,275000
37314,325000
37315,549900
37316,274000
37317,285000
37318,442500
37319,365000
37320,235000
37321,424900
37322,382000
37323,623000
37324,440000
37325,267000
37326,1560000
37327,411000
37328,347000
37329,380000
37330,160000
37331,330000
37332,1110000
37333,149900
37334,32000
37335,179000
37336,485000
37337,275000
37338,48000
37339,385000
37340,325000
37341,325000
37342,1300000
37343,369000
37344,327500
37345,199000
37346,365000
37347,233500
37348,589000
37349,240000
37350,312000
37351,500000
37352,445000
37353,581000
37354,550000
37355,825000
37356,401000
37357,275000
37358,262000
37359,172000
37360,239000
37361,227900
37362,424900
37363,282000
37364,166000
37365,460000
37366,455000
37367,287000
37368,320000
37369,205000
37370,510000
37371,288000
37372,471300
37373,555500
37374,352000
37375,405000
37376,880000
37377,120000
37378,505000
37379,545000
37380,220000
37381,399999
37382,362500
37383,285000
37384,205000
37385,1200000
37386,254000
37387,390000
37388,139000
37389,310000
37390,260000
37391,400000
37392,410000
37393,375000
37394,397000
37395,553000
37396,295000
37397,605000
37398,485000
37399,230000
37400,426000
37401,470000
37402,310000
37403,258000
37404,359900
37405,495000
37406,299900
37407,427500
37408,525000
37409,135000
37410,90000
37411,475000
37412,464000
37413,393000
37414,300000
37415,182700
37416,35075
37417,405000
37418,374000
37419,260000
37420,279000
37421,387000
37422,482125
37423,487000
37424,454000
37425,213500
37426,397000
37427,361000
37428,1650000
37429,627500
37430,229900
37431,229900
37432,272500
37433,340000
37434,452000
37435,229500
37436,1365000
37437,389900
37438,314900
37439,380000
37440,499900
37441,384500
37442,185000
37443,389900
37444,436000
37445,295000
37446,245000
37447,295000
37448,205000
37449,360000
37450,264000
37451,462000
37452,345000
37453,334000
37454,250000
37455,269000
37456,253000
37457,439900
37458,295000
37459,250000
37460,305000
37461,165000
37462,263000
37463,485000
37464,155000
37465,369900
37466,420000
37467,327500
37468,760000
37469,867500
37470,385000
37471,275000
37472,484000
37473,342000
37474,135000
37475,403000
37476,287500
37477,166175
37478,260000
37479,729900
37480,175000
37481,219900
37482,451000
37483,420000
37484,285000
37485,235000
37486,380000
37487,255500
37488,1275000
37489,319900
37490,197000
37491,275000
37492,480000
37493,395000
37494,365000
37495,930000
37496,445000
37497,230000
37498,410000
37499,289900
37500,235000
37501,313000
37502,555000
37503,375000
37504,655000
37505,420000
37506,340000
37507,435000
37508,310000
37509,250000
37510,187500
37511,294000
37512,370000
37513,670000
37514,734000
37515,235000
37516,285000
37517,419900
37518,410000
37519,245000
37520,359717
37521,410000
37522,322500
37523,393000
37524,190000
37525,260000
37526,600000
37527,333000
37528,335300
37529,455000
37530,378750
37531,427500
37532,225000
37533,275000
37534,284500
37535,186000
37536,341200
37537,383000
37538,712000
37539,355000
37540,133550
37541,250000
37542,412500
37543,599500
37544,149000
37545,339900
37546,2415000
37547,478500
37548,360000
37549,170000
37550,320000
37551,241000
37552,349000
37553,305000
37554,138800
37555,114500
37556,460000
37557,2400000
37558,270000
37559,320000
37560,311500
37561,212000
37562,317500
37563,569000
37564,1800000
37565,473000
37566,725000
37567,490000
37568,280900
37569,359900
37570,280000
37571,449000
37572,222500
37573,200000
37574,317750
37575,863000
37576,430000
37577,275000
37578,455000
37579,950000
37580,132000
37581,420000
37582,280000
37583,500000
37584,375000
37585,155900
37586,255000
37587,185000
37588,392000
37589,415500
37590,168000
37591,130000
37592,200500
37593,405000
37594,1400000
37595,405000
37596,296000
37597,225000
37598,290000
37599,640000
37600,265000
37601,175200
37602,385000
37603,458000
37604,299900
37605,288500
37606,236000
37607,589900
37608,444000
37609,370000
37610,1300000
37611,190000
37612,395000
37613,320500
37614,259900
37615,301000
37616,125000
37617,220000
37618,306500
37619,357000
37620,700000
37621,285000
37622,221500
37623,498000
37624,307500
37625,482500
37626,192500
37627,512500
37628,710000
37629,555000
37630,477000
37631,599000
37632,462000
37633,160000
37634,450000
37635,1275000
37636,205000
37637,135000
37638,326000
37639,1758000
37640,380000
37641,280000
37642,192500
37643,278000
37644,204900
37645,199000
37646,440000
37647,339900
37648,220000
37649,431050
37650,510000
37651,370000
37652,184999
37653,258900
37654,393000
37655,185000
37656,720000
37657,605241.3
37658,435000
37659,230000
37660,357000
37661,324000
37662,195500
37663,308000
37664,255000
37665,672500
37666,400000
37667,158000
37668,355000
37669,303000
37670,120000
37671,218000
37672,325000
37673,244900
37674,390000
37675,225000
37676,546000
37677,270000
37678,417125
37679,175000
37680,340000
37681,229900
37682,189000
37683,299900
37684,330000
37685,253000
37686,177000
37687,403000
37688,376500
37689,215000
37690,247500
37691,325000
37692,384500
37693,195000
37694,309900
37695,335000
37696,101600
37697,259500
37698,379000
37699,485000
37700,433000
37701,400000
37702,240000
37703,329000
37704,405000
37705,399900
37706,922500
37707,675000
37708,584500
37709,705000
37710,599000
37711,576000
37712,225000
37713,50000
37714,475000
37715,749900
37716,145000
37717,160000
37718,231500
37719,307000
37720,330000
37721,289000
37722,570000
37723,435000
37724,395700
37725,774000
37726,222000
37727,184000
37728,329000
37729,800000
37730,199900
37731,374900
37732,595000
37733,255000
37734,149900
37735,349999
37736,635000
37737,347500
37738,230000
37739,285000
37740,138900
37741,230000
37742,134000
37743,420000
37744,395000
37745,215000
37746,939000
37747,560000
37748,238000
37749,390000
37750,350000
37751,325000
37752,270000
37753,362500
37754,229900
37755,330000
37756,452500
37757,382500
37758,250000
37759,500000
37760,443000
37761,190000
37762,160000
37763,287000
37764,205000
37765,368000
37766,188000
37767,375000
37768,365000
37769,230000
37770,260001
37771,217000
37772,527500
37773,189000
37774,159000
37775,321000
37776,1195000
37777,616800
37778,359900
37779,344600
37780,395000
37781,372000
37782,539900
37783,271000
37784,249900
37785,315000
37786,372000
37787,307000
37788,277000
37789,325000
37790,490000
37791,385000
37792,144000
37793,439900
37794,215000
37795,450000
37796,1070000
37797,532000
37798,505000
37799,899000
37800,280000
37801,650000
37802,495000
37803,610000
37804,235000
37805,575000
37806,530100
37807,245000
37808,401000
37809,364000
37810,294000
37811,366000
37812,256500
37813,425000
37814,265000
37815,275000
37816,235000
37817,445000
37818,317000
37819,119900
37820,350000
37821,340000
37822,348000
37823,429000
37824,360000
37825,315000
37826,265000
37827,367500
37828,370000
37829,286900
37830,442000
37831,318000
37832,220000
37833,210000
37834,1640000
37835,644900
37836,325000
37837,424000
37838,430000
37839,350000
37840,235000
37841,216000
37842,599995
37843,510000
37844,242500
37845,272000
37846,465000
37847,429000
37848,215000
37849,434900
37850,309000
37851,319900
37852,780000
37853,460000
37854,410000
37855,380000
37856,459000
37857,720000
37858,245000
37859,401000
37860,250000
37861,330000
37862,367000
37863,191500
37864,279900
37865,748000
37866,495000
37867,337000
37868,399900
37869,490000
37870,199000
37871,355000
37872,487500
37873,254000
37874,193000
37875,369900
37876,173800
37877,680000
37878,201000
37879,145000
37880,389000
37881,389000
37882,232000
37883,160500
37884,449400
37885,1100000
37886,300000
37887,395900
37888,297500
37889,349900
37890,425000
37891,740000
37892,210000
37893,760000
37894,221950
37895,335000
37896,245000
37897,237500
37898,254400
37899,208000
37900,335000
37901,453000
37902,502500
37903,161700
37904,180000
37905,277500
37906,439900
37907,134000
37908,505000
37909,450000
37910,531000
37911,489500
37912,593500
37913,289900
37914,563000
37915,432000
37916,300000
37917,350000
37918,530000
37919,599000
37920,410000
37921,51000
37922,241000
37923,390000
37924,145000
37925,315000
37926,51000
37927,1250000
37928,125000
37929,725000
37930,295000
37931,371694
37932,435000
37933,410000
37934,175500
37935,60000
37936,287500
37937,389900
37938,158000
37939,145000
37940,195022
37941,415000
37942,375500
37943,501500
37944,415000
37945,575000
37946,120000
37947,151500
37948,420000
37949,228000
37950,575000
37951,134000
37952,180000
37953,240500
37954,315000
37955,187000
37956,425000
37957,300000
37958,76855
37959,384500
37960,73000
37961,285000
37962,1087777
37963,1276500
37964,5175000
37965,115000
37966,185000
37967,667654
37968,477520
37969,270000
37970,106000
37971,79000
37972,70000
37973,680000
37974,289000
37975,738000
37976,565000
37977,124000
37978,2150000
37979,473900
37980,845001
37981,325000
37982,288000
37983,245000
37984,270000
37985,184000
37986,549000
37987,500000
37988,405000
37989,1075000
37990,492000
37991,70000
37992,760000
37993,430000
37994,160000
37995,360000
37996,155000
37997,525750
37998,435000
37999,297000
38000,77900
38001,98001
38002,230000
38003,905000
38004,720000
38005,1415000
38006,143000
38007,180000
38008,283000
38009,880000
38010,279000
38011,440000
38012,242000
38013,345000
38014,256500
38015,495000
38016,248000
38017,310000
38018,435000
38019,1050000
38020,570000
38021,721400
38022,430000
38023,245000
38024,460000
38025,665000
38026,467000
38027,390000
38028,494900
38029,500000
38030,650000
38031,625000
38032,240000
38033,310000
38034,885000
38035,555000
38036,611500
38037,530000
38038,412000
38039,289000
38040,300000
38041,470000
38042,820000
38043,267500
38044,225000
38045,450000
38046,465000
38047,290000
38048,716000
38049,355000
38050,134000
38051,200000
38052,235000
38053,545000
38054,315000
38055,360000
38056,707000
38057,1095000
38058,275000
38059,278000
38060,327000
38061,239475
38062,531500
38063,440000
38064,480000
38065,115000
38066,300000
38067,199900
38068,374900
38069,505000
38070,279000
38071,191000
38072,635000
38073,426000
38074,589000
38075,314999
38076,244000
38077,259900
38078,265809
38079,1449000
38080,195000
38081,257500
38082,335000
38083,449000
38084,340670
38085,525000
38086,237500
38087,133000
38088,265000
38089,221000
38090,424900
38091,235000
38092,140000
38093,370000
38094,365500
38095,566000
38096,170000
38097,320000
38098,345000
38099,245000
38100,423000
38101,137000
38102,284000
38103,345000
38104,225000
38105,450000
38106,310000
38107,324500
38108,390000
38109,340000
38110,275000
38111,600000
38112,675000
38113,340000
38114,387000
38115,375000
38116,522000
38117,275007
38118,315000
38119,259900
38120,145100
38121,840000
38122,189500
38123,270000
38124,110000
38125,577000
38126,180000
38127,497500
38128,172900
38129,250000
38130,394900
38131,485000
38132,500000
38133,450000
38134,141900
38135,459000
38136,295000
38137,290000
38138,152000
38139,200000
38140,154900
38141,1480000
38142,685000
38143,94500
38144,514900
38145,130950
38146,165000
38147,900000
38148,809999
38149,589000
38150,115000
38151,1400000
38152,495000
38153,215000
38154,166000
38155,1150000
38156,85000
38157,116000
38158,225000
38159,250000
38160,380000
38161,434998
38162,425000
38163,443000
38164,600000
38165,1385000
38166,174900
38167,127500
38168,314000
38169,129900
38170,447500
38171,1000000
38172,130500
38173,1015000
38174,562900
38175,375000
38176,310000
38177,155000
38178,214000
38179,284900
38180,2200000
38181,600000
38182,160000
38183,240000
38184,241000
38185,419900
38186,365000
38187,218000
38188,654900
38189,450000
38190,260000
38191,590000
38192,367500
38193,1138500
38194,390000
38195,199900
38196,350000
38197,250000
38198,375000
38199,86000
38200,324900
38201,590000
38202,224900
38203,241000
38204,143500
38205,385000
38206,185799
38207,723575
38208,292000
38209,303500
38210,225777
38211,377000
38212,430000
38213,427500
38214,170000
38215,284000
38216,349000
38217,281500
38218,381000
38219,905000
38220,315000
38221,275000
38222,165000
38223,464900
38224,530000
38225,281000
38226,788000
38227,231000
38228,170000
38229,630000
38230,395000
38231,660000
38232,272000
38233,235000
38234,735000
38235,390000
38236,245000
38237,460000
38238,359900
38239,210000
38240,170000
38241,460000
38242,412500
38243,508000
38244,250000
38245,899900
38246,90000
38247,319900
38248,435000
38249,580000
38250,750000
38251,750000
38252,262000
38253,385000
38254,917400
38255,187500
38256,4225000
38257,900000
38258,235000
38259,83000
38260,255700
38261,110000
38262,229900
38263,1015000
38264,1362000
38265,506375
38266,379800
38267,679200
38268,1420000
38269,346800
38270,741000
38271,348400
38272,73000
38273,150000
38274,247000
38275,64900
38276,208000
38277,280000
38278,478000
38279,560000
38280,2800000
38281,422000
38282,539000
38283,185000
38284,254000
38285,875000
38286,345000
38287,655000
38288,313000
38289,344900
38290,616000
38291,79000
38292,322000
38293,1165000
38294,450000
38295,464100
38296,565000
38297,2177500
38298,292000
38299,262000
38300,390000
38301,265000
38302,480000
38303,381500
38304,348000
38305,2525000
38306,505000
38307,780000
38308,475000
38309,621000
38310,305000
38311,144900
38312,330000
38313,255000
38314,228800
38315,170500
38316,125000
38317,429000
38318,410000
38319,334000
38320,347500
38321,432000
38322,1237500
38323,129000
38324,125500
38325,731000
38326,340000
38327,740000
38328,195000
38329,224900
38330,175000
38331,410000
38332,375300
38333,479000
38334,220000
38335,364000
38336,392500
38337,503100
38338,325000
38339,360000
38340,385000
38341,765000
38342,470000
38343,290000
38344,317000
38345,875000
38346,424900
38347,385000
38348,251000
38349,230000
38350,273000
38351,645000
38352,312000
38353,435000
38354,554000
38355,295000
38356,479900
38357,468500
38358,236000
38359,500000
38360,350000
38361,415000
38362,305000
38363,341500
38364,350000
38365,120000
38366,495000
